CMS1_Pval	CMS2_Pval	CMS3_Pval	CMS4_Pval	CMS	min_Pval	classifier
tcga_rnaseqAll.TCGA-D5-6541	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-AY-A54L	1	0.3046316	0.024786325	1	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-CK-4951	0.011070572	1	1	0.594081281	CMS1	0.011070572	CMS1
tcga_rnaseqAll.TCGA-A6-A565	0.404216074	0.67678119	1	0.594081281	NA	0.404216074	CMS4
tcga_rnaseqAll.TCGA-CK-5916	3.37826424782947e-06	1	1	1	CMS1	3.37826424782947e-06	CMS1
tcga_rnaseqAll.TCGA-D5-6537	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-F4-6854	1	0.007945678	1	0.908340934	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-CM-5348	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-G4-6307	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-CM-5863	0.404216074	1	0.204273504	0.594081281	NA	0.204273504	CMS4
tcga_rnaseqAll.TCGA-F4-6570	0.011070572	1	1	0.594081281	CMS1	0.011070572	CMS1
tcga_rnaseqAll.TCGA-AA-3489	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-D5-6535	0.404216074	0.3046316	0.658974359	1	NA	0.3046316	NOLBL
tcga_rnaseqAll.TCGA-CM-6162	0.100932401	1	1	0.227445019	NA	0.100932401	CMS4
tcga_rnaseqAll.TCGA-AZ-6598	0.100932401	0.937285903	0.204273504	1	NA	0.100932401	CMS1
tcga_rnaseqAll.TCGA-CM-6676	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-D5-6538	0.816681869	0.007945678	1	1	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-A6-A5ZU	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-CM-4751	0.404216074	0.67678119	1	0.594081281	NA	0.404216074	NOLBL
tcga_rnaseqAll.TCGA-CK-6747	1	0.67678119	0.000854701	1	CMS3	0.000854701	CMS3
tcga_rnaseqAll.TCGA-G4-6294	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-CM-6677	1	0.3046316	1	0.227445019	NA	0.227445019	CMS2
tcga_rnaseqAll.TCGA-G4-6299	0.100932401	1	1	0.227445019	NA	0.100932401	CMS1
tcga_rnaseqAll.TCGA-D5-6926	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-AD-6889	0.011070572	1	0.204273504	1	CMS1	0.011070572	CMS1
tcga_rnaseqAll.TCGA-F4-6855	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-DM-A1D6	0.404216074	1	0.000854701	1	CMS3	0.000854701	CMS3
tcga_rnaseqAll.TCGA-DM-A1HB	0.00042904	1	0.658974359	1	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-A6-2675	1	0.3046316	1	0.227445019	NA	0.227445019	CMS4
tcga_rnaseqAll.TCGA-CK-5915	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AM-5820	1	0.3046316	1	0.227445019	NA	0.227445019	NOLBL
tcga_rnaseqAll.TCGA-AA-3662	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-G4-6588	0.00042904	1	0.658974359	1	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-A6-6652	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-D5-6539	1	0.073071856	0.204273504	1	NA	0.073071856	CMS3
tcga_rnaseqAll.TCGA-D5-6920	1	0.073071856	0.204273504	1	NA	0.073071856	CMS3
tcga_rnaseqAll.TCGA-A6-6141	1	0.67678119	0.000854701	1	CMS3	0.000854701	CMS3
tcga_rnaseqAll.TCGA-F4-6807	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-G4-6627	1	0.67678119	1	0.044126888	CMS4	0.044126888	CMS4
tcga_rnaseqAll.TCGA-CA-6715	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-CK-5912	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-F4-6856	0.404216074	0.937285903	0.024786325	1	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-AA-A02K	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-CM-6678	1	0.007945678	0.658974359	1	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-A6-5659	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AD-6899	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-AA-A01P	0.00042904	1	1	0.908340934	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-CA-6719	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-AA-3509	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AD-6964	0.404216074	1	1	0.044126888	CMS4	0.044126888	CMS4
tcga_rnaseqAll.TCGA-CM-6169	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-A6-5665	0.011070572	1	0.204273504	1	CMS1	0.011070572	CMS1
tcga_rnaseqAll.TCGA-CA-6717	0.816681869	1	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-A6-6651	1	0.937285903	1	0.003689065	CMS4	0.003689065	NA
tcga_rnaseqAll.TCGA-G4-6297	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-DM-A1DA	0.100932401	1	0.024786325	1	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-CA-6718	0.00042904	1	1	0.908340934	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-A6-6780	0.00042904	1	0.658974359	1	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-AZ-4614	0.100932401	0.937285903	0.204273504	1	NA	0.100932401	NOLBL
tcga_rnaseqAll.TCGA-CK-4952	0.100932401	1	0.024786325	1	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-G4-6315	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-CK-4950	0.816681869	0.3046316	0.204273504	1	NA	0.204273504	CMS3
tcga_rnaseqAll.TCGA-AZ-4615	0.00042904	1	1	0.908340934	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-G4-6306	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AM-5821	0.011070572	0.937285903	1	0.908340934	CMS1	0.011070572	CMS1
tcga_rnaseqAll.TCGA-A6-6649	0.404216074	0.67678119	1	0.594081281	NA	0.404216074	NOLBL
tcga_rnaseqAll.TCGA-AD-6895	0.00042904	1	1	0.908340934	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-D5-6531	0.404216074	0.67678119	1	0.594081281	NA	0.404216074	NOLBL
tcga_rnaseqAll.TCGA-G4-6298	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-DM-A1D4	1	0.3046316	0.024786325	1	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-D5-5541	1	0.67678119	1	0.044126888	CMS4	0.044126888	CMS4
tcga_rnaseqAll.TCGA-D5-6928	0.011070572	1	1	0.594081281	CMS1	0.011070572	CMS1
tcga_rnaseqAll.TCGA-AZ-6603	1	0.007945678	1	0.908340934	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-AA-3502	1	0.67678119	0.000854701	1	CMS3	0.000854701	CMS3
tcga_rnaseqAll.TCGA-A6-6142	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-G4-6295	0.816681869	0.007945678	1	1	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-A6-6650	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-DM-A288	0.404216074	0.3046316	0.658974359	1	NA	0.3046316	CMS3
tcga_rnaseqAll.TCGA-F4-6704	0.816681869	1	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-AA-A01X	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-G4-6309	0.100932401	1	0.024786325	1	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-CK-6748	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-F4-6463	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-G4-6302	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-CA-6716	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-G4-6293	1	0.007945678	0.658974359	1	CMS2	0.007945678	NOLBL
tcga_rnaseqAll.TCGA-G4-6311	1	0.67678119	1	0.044126888	CMS4	0.044126888	CMS4
tcga_rnaseqAll.TCGA-DM-A1D8	1	0.007945678	0.658974359	1	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-F4-6459	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-D5-6932	1	0.3046316	1	0.227445019	NA	0.227445019	CMS2
tcga_rnaseqAll.TCGA-CA-5256	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AA-3712	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AU-6004	0.00042904	1	1	0.908340934	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-D5-6898	1	0.3046316	1	0.227445019	NA	0.227445019	CMS4
tcga_rnaseqAll.TCGA-NH-A50T	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-A6-2685	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-D5-6931	0.404216074	0.3046316	0.658974359	1	NA	0.3046316	CMS1
tcga_rnaseqAll.TCGA-CM-6674	0.00042904	1	1	0.908340934	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-F4-6460	1	0.67678119	1	0.044126888	CMS4	0.044126888	CMS4
tcga_rnaseqAll.TCGA-A6-2682	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-G4-6304	0.404216074	0.937285903	0.024786325	1	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-CM-5868	1	0.073071856	1	0.594081281	NA	0.073071856	NOLBL
tcga_rnaseqAll.TCGA-D5-6929	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-AZ-6601	0.00042904	0.937285903	1	1	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-G4-6317	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-D5-6534	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-A6-5666	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-DM-A1HA	0.011070572	0.67678119	1	1	CMS1	0.011070572	CMS1
tcga_rnaseqAll.TCGA-A6-5662	1	0.073071856	1	0.594081281	NA	0.073071856	CMS2
tcga_rnaseqAll.TCGA-G4-6310	1	0.3046316	1	0.227445019	NA	0.227445019	CMS4
tcga_rnaseqAll.TCGA-CI-6621	1	0.007945678	1	0.908340934	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-CI-6623	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-DC-5869	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-DC-6160	1	0.007945678	0.658974359	1	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-EI-6512	1	0.3046316	0.024786325	1	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-G5-6572	1	0.67678119	1	0.044126888	CMS4	0.044126888	CMS4
tcga_rnaseqAll.TCGA-AG-3742	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AH-6549	1	0.073071856	1	0.594081281	NA	0.073071856	NOLBL
tcga_rnaseqAll.TCGA-AF-2690	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-AF-5654	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-EF-5830	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-F5-6814	0.011070572	0.937285903	1	0.908340934	CMS1	0.011070572	CMS1
tcga_rnaseqAll.TCGA-F5-6465	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-EI-6506	1	0.007945678	0.658974359	1	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-G5-6235	1	0.007945678	0.658974359	1	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-AG-3591	1	0.67678119	0.000854701	1	CMS3	0.000854701	CMS3
tcga_rnaseqAll.TCGA-DC-6154	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-F5-6861	1	0.007945678	0.658974359	1	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-EI-6513	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-DY-A1DE	1	0.007945678	1	0.908340934	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-EI-6511	0.816681869	0.3046316	1	0.594081281	NA	0.3046316	NOLBL
tcga_rnaseqAll.TCGA-DC-6155	1	0.007945678	0.658974359	1	CMS2	0.007945678	NA
tcga_rnaseqAll.TCGA-AH-6903	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-F5-6702	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-EI-7004	0.816681869	1	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-CI-6619	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AG-4022	1	0.3046316	1	0.227445019	NA	0.227445019	CMS4
tcga_rnaseqAll.TCGA-AH-6544	0.816681869	0.073071856	0.658974359	1	NA	0.073071856	CMS3
tcga_rnaseqAll.TCGA-AF-2693	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AG-4021	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-EI-6510	0.816681869	0.937285903	0.000854701	1	CMS3	0.000854701	CMS3
tcga_rnaseqAll.TCGA-EF-5831	1	0.007945678	1	0.908340934	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-EI-7002	1	0.007945678	1	0.908340934	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-DT-5265	0.816681869	1	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-CI-6622	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-DY-A0XA	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AF-6672	1	0.3046316	0.024786325	1	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-DC-5337	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-CL-4957	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-F5-6811	1	0.67678119	1	0.044126888	CMS4	0.044126888	CMS4
tcga_rnaseqAll.TCGA-EI-6514	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-DC-6682	0.816681869	0.007945678	1	1	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-EI-6885	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-F5-6813	1	0.67678119	1	0.044126888	CMS4	0.044126888	CMS4
tcga_rnaseqAll.TCGA-BM-6198	0.100932401	1	1	0.227445019	NA	0.100932401	NOLBL
tcga_rnaseqAll.TCGA-AF-6136	1	0.007945678	0.658974359	1	CMS2	0.007945678	NOLBL
tcga_rnaseqAll.TCGA-DY-A1H8	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-CL-5917	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-CI-6624	1	0.007945678	1	0.908340934	CMS2	0.007945678	NOLBL
tcga_rnaseqAll.TCGA-AG-3725	1	0.073071856	0.204273504	1	NA	0.073071856	CMS3
tcga_rnaseqAll.TCGA-CI-6620	0.404216074	0.67678119	0.658974359	0.908340934	NA	0.404216074	NOLBL
tcga_rnaseqAll.TCGA-EI-6508	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-DC-6158	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-F5-6464	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-AH-6897	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-EI-6882	0.100932401	1	0.024786325	1	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-EI-6884	1	0.007945678	1	0.908340934	CMS2	0.007945678	NOLBL
tcga_rnaseqAll.TCGA-AG-3592	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-CL-5918	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-EI-6883	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AF-4110	1	0.67678119	1	0.044126888	CMS4	0.044126888	CMS4
tcga_rnaseqAll.TCGA-F5-6864	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-F5-6812	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-DY-A1DD	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AH-6644	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-DC-4749	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-DC-6683	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-DY-A1DC	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-EI-6507	0.00042904	1	1	0.908340934	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-AF-3911	1	0.007945678	1	0.908340934	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-DC-6157	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-EI-6509	1	0.3046316	1	0.227445019	NA	0.227445019	NOLBL
tcga_rnaseqAll.TCGA-AH-6547	1	0.67678119	0.658974359	0.227445019	NA	0.227445019	CMS4
tcga_rnaseqAll.TCGA-AF-2687	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-G5-6233	0.816681869	0.073071856	0.658974359	1	NA	0.073071856	NOLBL
tcga_rnaseqAll.TCGA-F5-6810	1	0.67678119	1	0.044126888	CMS4	0.044126888	CMS4
tcga_rnaseqAll.TCGA-EI-6917	0.100932401	1	1	0.227445019	NA	0.100932401	CMS1
tcga_rnaseqAll.TCGA-AH-6643	0.404216074	0.67678119	1	0.594081281	NA	0.404216074	NOLBL
tcga_rnaseqAll.TCGA-DC-6156	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-AG-3732	1	0.67678119	0.000854701	1	CMS3	0.000854701	CMS3
tcga_rnaseqAll.TCGA-AF-6655	1	0.67678119	1	0.044126888	CMS4	0.044126888	CMS4
tcga_rnaseqAll.TCGA-F5-6571	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-DY-A1DF	1	0.3046316	1	0.227445019	NA	0.227445019	NOLBL
tcga_rnaseqAll.TCGA-F5-6863	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AA-A01I	0.404216074	0.073071856	1	1	NA	0.073071856	CMS2
tcga_rnaseqAll.TCGA-AA-3684	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-AA-A004	1	0.67678119	0.658974359	0.227445019	NA	0.227445019	NA
tcga_rnaseqAll.TCGA-AA-3680	1	0.67678119	0.000854701	1	CMS3	0.000854701	CMS3
tcga_rnaseqAll.TCGA-A6-2670	1	0.67678119	1	0.044126888	CMS4	0.044126888	CMS4
tcga_rnaseqAll.TCGA-AA-3870	0.100932401	1	1	0.227445019	NA	0.100932401	CMS4
tcga_rnaseqAll.TCGA-AA-3560	1	0.3046316	0.024786325	1	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-AA-3811	0.011070572	0.67678119	1	1	CMS1	0.011070572	CMS1
tcga_rnaseqAll.TCGA-AA-A00O	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-AA-3862	1	0.073071856	0.204273504	1	NA	0.073071856	NOLBL
tcga_rnaseqAll.TCGA-AA-3519	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AA-3977	0.100932401	0.937285903	0.658974359	0.908340934	NA	0.100932401	CMS1
tcga_rnaseqAll.TCGA-AA-3517	1	0.007945678	1	0.908340934	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-AA-A024	1	0.67678119	0.000854701	1	CMS3	0.000854701	CMS3
tcga_rnaseqAll.TCGA-AA-3525	0.011070572	1	0.204273504	1	CMS1	0.011070572	CMS1
tcga_rnaseqAll.TCGA-AA-A01D	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-AA-A01Q	0.011070572	1	0.204273504	1	CMS1	0.011070572	CMS1
tcga_rnaseqAll.TCGA-AA-3833	0.404216074	0.937285903	1	0.227445019	NA	0.227445019	CMS4
tcga_rnaseqAll.TCGA-AA-3548	1	0.3046316	0.204273504	0.908340934	NA	0.204273504	NOLBL
tcga_rnaseqAll.TCGA-AA-3666	0.404216074	0.3046316	1	0.908340934	NA	0.3046316	NOLBL
tcga_rnaseqAll.TCGA-AA-3976	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AA-3819	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AA-3556	0.404216074	1	0.024786325	0.908340934	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-CM-4746	1	0.67678119	0.000854701	1	CMS3	0.000854701	CMS3
tcga_rnaseqAll.TCGA-AA-3543	0.00042904	1	1	0.908340934	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-AA-3939	1	0.67678119	0.024786325	0.908340934	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-A6-3808	1	1	1	9.45913989392251e-05	CMS4	9.45913989392251e-05	CMS4
tcga_rnaseqAll.TCGA-A6-2681	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-AA-A02E	1	0.007945678	0.658974359	1	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-AA-3860	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-AA-3858	1	0.007945678	1	0.908340934	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-AA-3555	0.00042904	0.937285903	1	1	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-A6-2677	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AA-A00R	0.00042904	1	1	0.908340934	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-AA-3856	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AA-3531	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AA-3973	1	0.073071856	1	0.594081281	NA	0.073071856	CMS2
tcga_rnaseqAll.TCGA-CM-4750	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-A6-2680	1	0.007945678	1	0.908340934	CMS2	0.007945678	CMS2
tcga_rnaseqAll.TCGA-AA-3875	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AA-3850	1	0.073071856	0.204273504	1	NA	0.073071856	NOLBL
tcga_rnaseqAll.TCGA-AA-A00U	0.816681869	0.67678119	0.024786325	1	CMS3	0.024786325	CMS3
tcga_rnaseqAll.TCGA-AA-3844	1	0.073071856	0.204273504	1	NA	0.073071856	NOLBL
tcga_rnaseqAll.TCGA-AA-3867	1	0.937285903	1	0.003689065	CMS4	0.003689065	CMS4
tcga_rnaseqAll.TCGA-AA-3672	0.00042904	1	1	0.908340934	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-AA-3877	0.011070572	1	1	0.594081281	CMS1	0.011070572	CMS1
tcga_rnaseqAll.TCGA-AA-3664	0.00042904	1	0.658974359	1	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-AA-3544	0.816681869	0.3046316	1	0.594081281	NA	0.3046316	NOLBL
tcga_rnaseqAll.TCGA-AA-A022	0.00042904	1	1	0.908340934	CMS1	0.00042904	CMS1
tcga_rnaseqAll.TCGA-AA-A03J	1	0.073071856	1	0.594081281	NA	0.073071856	CMS2
tcga_rnaseqAll.TCGA-AA-A01R	0.011070572	0.937285903	1	0.908340934	CMS1	0.011070572	CMS1
tcga_rnaseqAll.TCGA-AA-3941	0.100932401	0.937285903	0.204273504	1	NA	0.100932401	NOLBL
tcga_rnaseqAll.TCGA-AA-A00F	1	0.3046316	1	0.227445019	NA	0.227445019	CMS4
tcga_rnaseqAll.TCGA-AA-A03F	1	0.67678119	0.000854701	1	CMS3	0.000854701	NA
tcga_rnaseqAll.TCGA-AA-3679	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AA-3667	1	0.000283774	1	1	CMS2	0.000283774	CMS2
tcga_rnaseqAll.TCGA-AA-3861	0.816681869	0.937285903	0.000854701	1	CMS3	0.000854701	CMS3
tcga_rnaseqAll.TCGA-AA-3982	1	0.007945678	1	0.908340934	CMS2	0.007945678	NOLBL
tcga_rnaseqAll.TCGA-AA-A01V	0.816681869	0.937285903	0.000854701	1	CMS3	0.000854701	CMS3
tcga_rnaseqAll.TCGA-A6-2672	0.011070572	1	1	0.594081281	CMS1	0.011070572	CMS1
